"Intent","Strategy","Method","Time Created","Sources","Labels","Destinations","Sensors","Priority"
"System Compromise","C&C Communication - Sinkhole","Sinkhole","Wed, Sep 27 2017 02:10PM UTC","8.8.8.8"," ","192.168.56.103","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"System Compromise","Suspicious Behavior","OTX Indicators of Compromise","Wed, Sep 27 2017 02:10PM UTC","10.0.2.15"," ","182.163.235.205","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 02:10PM UTC","10.0.2.15"," ","182.163.235.205","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Exploit Kit","EK Payload Delivered","Wed, Sep 27 2017 02:00PM UTC","178.32.92.100"," ","10.10.7.101","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Brute Force Authentication","Successful Authentication After Brute Force","Wed, Sep 27 2017 02:00PM UTC","168.167.35.102"," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","Anomalous User Behavior","Repeated Login Failure","Wed, Sep 27 2017 02:00PM UTC","168.167.35.102"," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 02:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 02:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 02:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 02:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 02:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Delivery & Attack","Malware Infection","Phishing","Wed, Sep 27 2017 01:50PM UTC","192.168.1.100"," ","184.154.127.226","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 01:50PM UTC","192.168.56.106"," ","118.218.136.54","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 01:40PM UTC","192.185.128.117"," ","10.0.2.15","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Suspicious Behavior","OTX Indicators of Compromise","Wed, Sep 27 2017 01:40PM UTC","192.185.128.117"," ","10.0.2.15","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 01:40PM UTC","10.0.2.15"," ","171.25.159.153","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Environmental Awareness","Desktop Software - Chat Client","IRC","Wed, Sep 27 2017 01:40PM UTC","10.0.2.15"," ","171.25.159.153","b505ca76-08cf-46b9-8108-c26b94b3fa80","low"
"System Compromise","Malware Infection","Malicious SSL Certificate","Wed, Sep 27 2017 01:40PM UTC","188.226.154.38"," ","172.31.4.86","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 01:30PM UTC","202.56.221.5"," ","10.0.2.15","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Exploit Kit","EK Payload Delivered","Wed, Sep 27 2017 01:30PM UTC","188.225.77.139;10.8.0.6"," ","188.225.77.139;10.8.0.6","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Malicious SSL Certificate","Wed, Sep 27 2017 01:30PM UTC","193.28.179.151"," ","ip-192-168-56-117.ec2.internal","d3736331-3b01-451e-a8cd-074525e5e789","high"
"System Compromise","Malware Infection","Ransomware","Wed, Sep 27 2017 01:20PM UTC","192.168.56.18"," ","46.183.165.45","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Suspicious Behavior","OTX Indicators of Compromise","Wed, Sep 27 2017 01:20PM UTC","192.168.56.18"," ","46.183.165.45","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 01:20PM UTC","192.168.56.18"," ","46.183.165.45","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Downloader","Wed, Sep 27 2017 01:20PM UTC","192.168.56.18"," ","94.125.163.72","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 01:10PM UTC","192.168.56.117"," ","199.59.243.120","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Malicious SSL Certificate","Wed, Sep 27 2017 01:10PM UTC","193.28.179.151"," ","192.168.56.117","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Ransomware","Wed, Sep 27 2017 01:10PM UTC","10.12.13.103"," ","15.49.2.0","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 01:10PM UTC","10.12.13.103"," ","15.49.2.0","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 01:00PM UTC","172.16.253.130"," ","110.34.193.13","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Exploitation & Installation","Suspicious Behaviour","Public IP lookup after download","Wed, Sep 27 2017 01:00PM UTC","178.255.225.215;192.168.56.22"," ","8.8.8.8;192.168.56.22","b505ca76-08cf-46b9-8108-c26b94b3fa80","low"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 01:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 01:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 01:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 01:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 01:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"System Compromise","C&C Communication","Malware User-Agent","Wed, Sep 27 2017 12:50PM UTC","10.0.2.15"," ","83.125.22.219","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 12:50PM UTC","10.0.2.15"," ","207.244.97.80","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 12:50PM UTC","10.0.2.15"," ","83.125.22.219","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Malicious SSL Certificate","Wed, Sep 27 2017 12:50PM UTC","91.219.28.77"," ","10.0.2.15","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 12:50PM UTC","10.0.2.15"," ","78.47.139.102","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware User-Agent","Wed, Sep 27 2017 12:50PM UTC","10.0.2.15"," ","78.47.139.102","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 12:50PM UTC","192.168.1.81"," ","185.80.129.180","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware User-Agent","Wed, Sep 27 2017 12:50PM UTC","192.168.1.81"," ","185.80.129.180","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 12:50PM UTC","192.168.1.81"," ","185.80.129.180","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Exfiltration","Wed, Sep 27 2017 12:50PM UTC","192.168.1.81"," ","185.80.129.180","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Exploit Kit","EK Payload Delivered","Wed, Sep 27 2017 12:40PM UTC","192.168.1.2;93.190.143.186"," ","192.168.1.2;88.99.41.190","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Environmental Awareness","Desktop Software - File Sharing","Microsoft Online Storage - SkyDrive","Wed, Sep 27 2017 12:30PM UTC","134.170.107.96"," ","172.16.223.131","cd2818d3-4a04-49f2-a121-69149747fe2a","low"
"System Compromise","Malware Infection","Ransomware","Wed, Sep 27 2017 12:30PM UTC","10.0.2.15"," ","185.115.140.170","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Suspicious Behavior","OTX Indicators of Compromise","Wed, Sep 27 2017 12:30PM UTC","10.0.2.15"," ","185.115.140.170","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 12:30PM UTC","10.0.2.15"," ","185.115.140.170","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Suspicious Behavior","OTX Indicators of Compromise","Wed, Sep 27 2017 12:30PM UTC","ip-192-168-1-121.ec2.internal"," ","8.8.8.8","d3736331-3b01-451e-a8cd-074525e5e789","high"
"System Compromise","Malware Infection","Malicious SSL Certificate","Wed, Sep 27 2017 12:30PM UTC","193.28.179.151"," ","ip-192-168-56-117.ec2.internal","d3736331-3b01-451e-a8cd-074525e5e789","high"
"System Compromise","Malware Infection","Downloader","Wed, Sep 27 2017 12:20PM UTC","192.168.56.12"," ","134.0.115.176","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 12:20PM UTC","10.3.13.103"," ","185.140.114.172","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 12:20PM UTC","10.3.13.103"," ","185.140.114.172","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Exploit Kit","EK Payload Delivered","Wed, Sep 27 2017 12:20PM UTC","10.3.13.103;217.23.2.108"," ","10.3.13.103;217.23.2.108","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Botnet Infection","Botnet detected by Umbrella","Wed, Sep 27 2017 12:18PM UTC","192.168.5.30"," "," ","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 12:10PM UTC","192.168.56.21"," ","222.186.11.182","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 12:10PM UTC","222.186.11.182"," ","192.168.56.21","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 12:10PM UTC","10.0.2.15"," ","185.162.8.80","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware User-Agent","Wed, Sep 27 2017 12:10PM UTC","10.0.2.15"," ","185.162.8.80","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 12:10PM UTC","10.0.2.15"," ","185.162.8.80","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Exfiltration","Wed, Sep 27 2017 12:10PM UTC","10.0.2.15"," ","185.162.8.80","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Environmental Awareness","Suspicious Security Critical Event","Windows Event Log Cleared","Wed, Sep 27 2017 12:00PM UTC","WIN-JDV7HJL0IOH"," "," ","b505ca76-08cf-46b9-8108-c26b94b3fa80","low"
"Environmental Awareness","Suspicious Security Critical Event","Windows Event Log Cleared","Wed, Sep 27 2017 12:00PM UTC","WIN-JDV7HJL0IOH"," "," ","cd2818d3-4a04-49f2-a121-69149747fe2a","low"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 12:00PM UTC","192.168.56.108"," ","89.78.148.225","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 12:00PM UTC","192.168.56.108"," ","8.8.8.8","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Behavior","Executable Download from Dynamic DNS Host","Wed, Sep 27 2017 12:00PM UTC","192.168.2.50;82.165.174.205"," ","104.238.131.117;192.168.2.50","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Exploit Kit","EK Payload Delivered","Wed, Sep 27 2017 12:00PM UTC","176.223.111.82"," ","192.168.2.50","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Downloader","Wed, Sep 27 2017 12:00PM UTC","192.168.2.50"," ","104.238.131.117","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 12:00PM UTC","192.168.2.50"," ","104.238.131.117","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Brute Force Authentication","Successful Authentication After Brute Force","Wed, Sep 27 2017 12:00PM UTC","168.167.35.102"," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 12:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 12:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 12:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 12:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 12:00PM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 11:50AM UTC","10.0.2.15"," ","216.218.185.162","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Malicious SSL Certificate","Wed, Sep 27 2017 11:30AM UTC","45.51.20.176"," ","172.31.4.86","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 11:30AM UTC","10.0.2.15"," ","199.48.160.78","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Suspicious Behavior","OTX Indicators of Compromise","Wed, Sep 27 2017 11:00AM UTC","193.238.152.198"," ","192.168.56.12","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Malicious SSL Certificate","Wed, Sep 27 2017 11:00AM UTC","193.238.152.198"," ","192.168.56.12","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 11:00AM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 11:00AM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 11:00AM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 11:00AM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 11:00AM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","Anomalous User Behavior","Repeated Login Failure","Wed, Sep 27 2017 11:00AM UTC","168.167.35.102"," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"System Compromise","Malware Infection","Malicious SSL Certificate","Wed, Sep 27 2017 11:00AM UTC","193.28.179.151"," ","ip-192-168-56-117.ec2.internal","d3736331-3b01-451e-a8cd-074525e5e789","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 10:50AM UTC","10.6.2.102"," ","188.93.211.166","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Brute Force Authentication","POP3","Wed, Sep 27 2017 10:50AM UTC","10.6.2.102","8b7a84fa-07f2-4cae-93f6-93a989d109c8","10.6.3.8","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Exploit Kit","EK Payload Delivered","Wed, Sep 27 2017 10:50AM UTC","10.6.2.102;81.177.165.194"," ","81.177.165.194;10.6.2.102","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 10:50AM UTC","192.168.56.14"," ","176.31.48.184","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 10:30AM UTC","10.0.2.15"," ","46.254.21.69","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 10:30AM UTC","10.0.2.15"," ","46.254.21.69","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Exfiltration","Wed, Sep 27 2017 10:30AM UTC","10.0.2.15"," ","46.254.21.69","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 10:10AM UTC","192.168.1.80"," ","103.1.249.24","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Environmental Awareness","Anonymous Channel","TOR SSL","Wed, Sep 27 2017 10:00AM UTC","37.187.22.87"," ","10.0.2.15","cd2818d3-4a04-49f2-a121-69149747fe2a","low"
"System Compromise","Malware Infection","Trojan","Wed, Sep 27 2017 10:00AM UTC","192.168.56.101"," ","92.63.87.134","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Ransomware","Wed, Sep 27 2017 10:00AM UTC","192.168.56.101"," ","92.63.87.134","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 10:00AM UTC","192.168.56.101"," ","92.63.87.134","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Brute Force Authentication","Successful Authentication After Brute Force","Wed, Sep 27 2017 10:00AM UTC","168.167.35.102","8b7a84fa-07f2-4cae-93f6-93a989d109c8"," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 10:00AM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 10:00AM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 10:00AM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 10:00AM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"Environmental Awareness","New User Creation","Create User","Wed, Sep 27 2017 10:00AM UTC"," "," "," ","d3736331-3b01-451e-a8cd-074525e5e789","medium"
"System Compromise","Suspicious Behavior","OTX Indicators of Compromise","Wed, Sep 27 2017 10:00AM UTC","ip-192-168-1-121.ec2.internal"," ","8.8.8.8","d3736331-3b01-451e-a8cd-074525e5e789","high"
"System Compromise","Malware Infection","Ransomware","Wed, Sep 27 2017 09:50AM UTC","10.0.2.15"," ","169.239.128.114","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Suspicious Behavior","OTX Indicators of Compromise","Wed, Sep 27 2017 09:50AM UTC","10.0.2.15"," ","169.239.128.114","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 09:50AM UTC","10.0.2.15"," ","169.239.128.114","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Wed, Sep 27 2017 09:40AM UTC","10.0.2.15"," ","209.90.88.138","b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
